transaction_id,customer_id,transaction_date,transaction_type,category,channel,amount,balance_after
TXN1027415,CUST103420,2024-05-09,Debit,ATM Withdrawal,UPI,3260.25,121085.79
TXN1020973,CUST102603,2024-05-09,Debit,Dining,UPI,6972.66,40338.56
TXN1010150,CUST101263,2024-05-09,Debit,Transfer Out,UPI,5042.83,62381.17
TXN1021045,CUST102612,2024-05-09,Credit,Salary,Credit Card,10514.19,26027.93
TXN1001198,CUST100157,2024-05-09,Debit,EMI,UPI,19075.73,83714.61
TXN1037127,CUST104636,2024-05-09,Debit,Transfer Out,UPI,3337.81,51634.62
TXN1000963,CUST100125,2024-05-09,Debit,Transfer Out,UPI,3864.83,5081.03
TXN1002670,CUST100334,2024-05-09,Debit,Transfer Out,UPI,6526.66,11097.78
TXN1001343,CUST100174,2024-05-09,Debit,Dining,UPI,14338.02,185134.81
TXN1010992,CUST101369,2024-05-09,Credit,Transfer In,UPI,27153.65,71792.88
TXN1004375,CUST100543,2024-05-09,Credit,Transfer In,ATM,24916.33,296661.24
TXN1013083,CUST101624,2024-05-09,Debit,EMI,Debit Card,7021.92,47563.38
TXN1007256,CUST100898,2024-05-09,Debit,EMI,UPI,40521.82,120967.41
TXN1038168,CUST104761,2024-05-09,Credit,Salary,UPI,69132.37,233152.11
TXN1009249,CUST101150,2024-05-09,Debit,Travel,Debit Card,3726.22,18451.39
TXN1036896,CUST104602,2024-05-09,Debit,Shopping,UPI,611.6,52383.84
TXN1005700,CUST100705,2024-05-09,Debit,EMI,UPI,4082.37,11948.24
TXN1002721,CUST100341,2024-05-09,Debit,Shopping,Net Banking,8501.26,71952.46
TXN1007501,CUST100930,2024-05-09,Debit,Shopping,UPI,8885.32,47312.52
TXN1025516,CUST103179,2024-05-09,Debit,EMI,Net Banking,11626.95,41183.04
TXN1022903,CUST102853,2024-05-09,Debit,Utilities,UPI,567.29,8738.92
TXN1033017,CUST104120,2024-05-09,Debit,Travel,UPI,3034.89,23951.74
TXN1032900,CUST104107,2024-05-09,Credit,Salary,UPI,104206.36,166105.22
TXN1003286,CUST100408,2024-05-09,Debit,Shopping,UPI,11673.68,5632.36
TXN1017799,CUST102207,2024-05-09,Credit,Salary,UPI,35416.66,83345.18
TXN1017792,CUST102206,2024-05-09,Debit,Insurance,Debit Card,6246.17,73658.83
TXN1008405,CUST101043,2024-05-09,Debit,Dining,Net Banking,16722.6,19672.43
TXN1014206,CUST101765,2024-05-09,Debit,Shopping,Branch,1300.14,73652.98
TXN1009089,CUST101128,2024-05-09,Debit,EMI,Debit Card,25410.98,256986.16
TXN1004937,CUST100611,2024-05-09,Debit,EMI,Net Banking,2447.41,108237.31
TXN1006877,CUST100851,2024-05-09,Debit,Transfer Out,UPI,9520.78,17253.94
TXN1029992,CUST103742,2024-05-09,Credit,Salary,Debit Card,8947.27,18225.51
TXN1016709,CUST102073,2024-05-09,Debit,Transfer Out,Debit Card,9031.96,40667.96
TXN1002996,CUST100376,2024-05-09,Credit,Salary,Branch,74472.73,106625.28
TXN1039608,CUST104941,2024-05-09,Debit,ATM Withdrawal,Debit Card,5321.9,56723.67
TXN1011382,CUST101417,2024-05-09,Debit,Dining,Net Banking,12436.32,169318.7
TXN1033112,CUST104131,2024-05-09,Debit,Dining,UPI,4095.27,50150.81
TXN1009660,CUST101201,2024-05-09,Credit,Salary,UPI,34898.28,82126.92
TXN1031476,CUST103930,2024-05-09,Debit,Shopping,UPI,14079.88,105811.53
TXN1003937,CUST100490,2024-05-09,Debit,Utilities,Net Banking,20783.08,12870.41
TXN1021299,CUST102647,2024-05-09,Debit,EMI,Debit Card,6092.92,116950.41
TXN1031243,CUST103899,2024-05-09,Debit,EMI,UPI,3516.64,25368.26
TXN1014974,CUST101860,2024-05-09,Debit,EMI,Debit Card,977.64,38161.48
TXN1033590,CUST104188,2024-05-09,Debit,Dining,UPI,27460.0,163866.25
TXN1026754,CUST103336,2024-05-09,Credit,Salary,ATM,9036.19,22816.79
TXN1030476,CUST103803,2024-05-09,Credit,Transfer In,Debit Card,43663.01,311306.99
TXN1015240,CUST101892,2024-05-09,Credit,Refund,ATM,11610.41,43609.3
TXN1004844,CUST100598,2024-05-09,Debit,Dining,Branch,20560.97,146120.78
TXN1005599,CUST100692,2024-05-09,Debit,ATM Withdrawal,ATM,1546.77,17728.45
TXN1003833,CUST100478,2024-05-09,Debit,Travel,Debit Card,2734.67,64193.86
TXN1032254,CUST104025,2024-05-09,Credit,Salary,Net Banking,51208.83,83874.29
TXN1026115,CUST103255,2024-05-09,Credit,Salary,Debit Card,76003.33,317910.03
TXN1013937,CUST101732,2024-05-09,Debit,EMI,UPI,9525.73,82836.72
TXN1011180,CUST101393,2024-05-09,Debit,Dining,UPI,4091.24,27371.84
TXN1003931,CUST100489,2024-05-09,Credit,Salary,ATM,33714.36,104259.67
TXN1010563,CUST101319,2024-05-09,Debit,Utilities,UPI,5329.08,59035.58
TXN1014960,CUST101857,2024-05-09,Credit,Transfer In,UPI,11986.29,167144.79
TXN1014391,CUST101786,2024-05-09,Debit,Transfer Out,UPI,24913.21,106432.2
TXN1008815,CUST101095,2024-05-09,Debit,Dining,Credit Card,16191.15,119099.22
TXN1028278,CUST103528,2024-05-09,Debit,Shopping,UPI,1415.67,26110.78
TXN1031861,CUST103976,2024-05-09,Credit,Salary,UPI,50605.56,170467.56
TXN1029433,CUST103670,2024-05-09,Debit,Transfer Out,UPI,1637.36,5350.74
TXN1003933,CUST100490,2024-05-09,Debit,Insurance,ATM,19117.67,114954.94
TXN1017625,CUST102186,2024-05-09,Debit,Transfer Out,UPI,7907.89,37905.89
TXN1004960,CUST100614,2024-05-10,Debit,Investment,UPI,3776.62,24381.88
TXN1037192,CUST104645,2024-05-10,Debit,Dining,UPI,5918.72,16499.03
TXN1039310,CUST104904,2024-05-10,Debit,Shopping,Net Banking,1856.91,91199.68
TXN1034828,CUST104343,2024-05-10,Credit,Salary,UPI,46557.26,110356.09
TXN1039934,CUST104982,2024-05-10,Credit,Salary,UPI,65039.84,153715.9
TXN1030929,CUST103858,2024-05-10,Debit,Investment,UPI,1152.54,19397.03
TXN1015305,CUST101899,2024-05-10,Debit,Utilities,Debit Card,4814.67,141517.86
TXN1034180,CUST104262,2024-05-10,Debit,Utilities,UPI,1502.41,54100.94
TXN1004080,CUST100506,2024-05-10,Debit,EMI,Credit Card,13795.08,64017.62
TXN1019827,CUST102462,2024-05-10,Debit,Transfer Out,UPI,3699.21,20764.21
TXN1008591,CUST101066,2024-05-10,Debit,Shopping,UPI,7459.72,11690.44
TXN1019972,CUST102481,2024-05-10,Debit,ATM Withdrawal,UPI,2653.17,98480.72
TXN1013653,CUST101695,2024-05-10,Debit,Transfer Out,ATM,3549.76,39998.68
TXN1013527,CUST101680,2024-05-10,Credit,Salary,UPI,13910.17,44453.24
TXN1023471,CUST102924,2024-05-10,Debit,Utilities,Debit Card,8426.16,70137.62
TXN1027183,CUST103394,2024-05-10,Debit,Shopping,Debit Card,997.46,46256.63
TXN1018081,CUST102245,2024-05-10,Debit,Travel,Credit Card,6369.44,223113.08
TXN1006326,CUST100785,2024-05-10,Debit,ATM Withdrawal,ATM,2639.81,13492.08
TXN1028865,CUST103599,2024-05-10,Debit,Shopping,Debit Card,8266.95,35893.03
TXN1013717,CUST101704,2024-05-10,Debit,Travel,Net Banking,8962.33,46611.6
TXN1006280,CUST100780,2024-05-10,Debit,Utilities,UPI,6065.08,121110.64
TXN1018165,CUST102254,2024-05-10,Credit,Transfer In,UPI,13780.73,38326.2
TXN1007226,CUST100894,2024-05-10,Debit,Travel,Debit Card,4344.09,47882.49
TXN1033413,CUST104167,2024-05-10,Debit,EMI,UPI,638.89,46213.66
TXN1032432,CUST104046,2024-05-10,Debit,Utilities,UPI,4723.95,3878.1
TXN1039705,CUST104954,2024-05-10,Credit,Salary,Net Banking,14938.43,32854.87
TXN1000592,CUST100078,2024-05-10,Debit,Investment,UPI,2354.37,21428.8
TXN1013622,CUST101692,2024-05-10,Debit,Shopping,Debit Card,7515.99,35914.75
TXN1016820,CUST102087,2024-05-10,Debit,Travel,Branch,3736.83,34918.11
TXN1034661,CUST104320,2024-05-10,Credit,Transfer In,Credit Card,9067.35,130696.0
TXN1004074,CUST100506,2024-05-10,Debit,Transfer Out,UPI,1681.51,73704.69
TXN1027175,CUST103393,2024-05-10,Debit,Dining,Credit Card,3981.17,39898.13
TXN1039522,CUST104931,2024-05-10,Debit,Shopping,UPI,12802.29,60428.56
TXN1005222,CUST100647,2024-05-10,Credit,Salary,Debit Card,53505.1,204890.48
TXN1018151,CUST102252,2024-05-10,Debit,Dining,UPI,2845.2,51619.49
TXN1028856,CUST103598,2024-05-10,Credit,Salary,Debit Card,111678.01,474351.96
TXN1011413,CUST101421,2024-05-10,Debit,EMI,Branch,2717.89,13408.34
TXN1010328,CUST101287,2024-05-10,Debit,EMI,UPI,19089.27,251502.39
TXN1010390,CUST101295,2024-05-10,Debit,Utilities,ATM,2167.47,133275.16
TXN1009491,CUST101178,2024-05-10,Debit,ATM Withdrawal,Debit Card,14629.6,134229.74
TXN1018145,CUST102252,2024-05-10,Debit,Shopping,Net Banking,1285.17,64775.74
TXN1007083,CUST100878,2024-05-10,Debit,Transfer Out,Debit Card,9399.25,72487.13
TXN1007051,CUST100874,2024-05-10,Credit,Salary,Credit Card,27116.19,67917.25
TXN1013515,CUST101678,2024-05-10,Debit,Shopping,ATM,29883.81,145190.24
TXN1033930,CUST104230,2024-05-10,Debit,Shopping,Debit Card,8355.28,106406.0
TXN1039349,CUST104909,2024-05-10,Debit,Dining,UPI,20485.46,55495.21
TXN1008256,CUST101025,2024-05-10,Debit,Investment,ATM,7989.72,45654.01
TXN1010902,CUST101358,2024-05-10,Debit,Transfer Out,Net Banking,4465.72,54861.1
TXN1021387,CUST102657,2024-05-10,Debit,EMI,Net Banking,2694.2,24879.07
TXN1038835,CUST104842,2024-05-10,Credit,Salary,Net Banking,35996.09,56594.76
TXN1019154,CUST102379,2024-05-10,Credit,Salary,Debit Card,34880.37,121063.79
TXN1014459,CUST101796,2024-05-10,Credit,Refund,UPI,7848.9,46128.57
TXN1016626,CUST102063,2024-05-10,Debit,ATM Withdrawal,Net Banking,6655.25,6427.52
TXN1017540,CUST102173,2024-05-10,Credit,Refund,UPI,2498.27,28645.78
TXN1014469,CUST101797,2024-05-10,Credit,Transfer In,UPI,2926.08,43685.4
TXN1017176,CUST102128,2024-05-10,Debit,Dining,Debit Card,9123.89,130813.32
TXN1035076,CUST104376,2024-05-10,Debit,Utilities,UPI,2858.24,6088.54
TXN1037899,CUST104729,2024-05-10,Debit,Utilities,UPI,3887.79,45712.72
TXN1019098,CUST102370,2024-05-10,Credit,Refund,UPI,11165.68,128027.97
TXN1027611,CUST103446,2024-05-10,Debit,ATM Withdrawal,Debit Card,9005.41,38293.16
TXN1010864,CUST101353,2024-05-10,Debit,Shopping,Debit Card,754.4,96685.75
TXN1015734,CUST101951,2024-05-10,Credit,Transfer In,UPI,2839.63,32736.21
TXN1000402,CUST100052,2024-05-10,Debit,EMI,UPI,4164.56,32464.97
TXN1019086,CUST102369,2024-05-10,Debit,Utilities,Net Banking,11395.08,26487.54
TXN1009919,CUST101235,2024-05-10,Debit,EMI,Debit Card,8598.04,69361.95
TXN1012720,CUST101581,2024-05-10,Debit,Utilities,UPI,3199.54,84249.19
TXN1000226,CUST100028,2024-05-10,Debit,EMI,Credit Card,8472.01,41266.26
TXN1019081,CUST102368,2024-05-10,Credit,Transfer In,UPI,3525.73,27110.23
TXN1012073,CUST101503,2024-05-10,Credit,Transfer In,Debit Card,22082.11,67721.63
TXN1006454,CUST100799,2024-05-10,Debit,Shopping,Branch,6429.92,221243.74
TXN1019071,CUST102367,2024-05-10,Debit,Shopping,Net Banking,1111.31,25181.32
TXN1034370,CUST104284,2024-05-10,Debit,Utilities,UPI,10880.18,9022.97
TXN1014450,CUST101795,2024-05-10,Debit,Shopping,UPI,19524.05,36280.2
TXN1021139,CUST102625,2024-05-10,Debit,Transfer Out,Debit Card,5239.12,52907.28
TXN1017673,CUST102190,2024-05-10,Debit,Shopping,Net Banking,1947.45,60217.48
TXN1004374,CUST100542,2024-05-10,Debit,EMI,Debit Card,16515.4,121484.11
TXN1021165,CUST102628,2024-05-10,Debit,Utilities,Credit Card,3540.86,59839.52
TXN1037282,CUST104656,2024-05-10,Credit,Salary,UPI,101122.62,250910.03
TXN1033864,CUST104223,2024-05-10,Debit,Travel,Net Banking,18001.39,80440.59
TXN1033368,CUST104162,2024-05-10,Debit,EMI,UPI,3835.09,17732.05
TXN1009467,CUST101176,2024-05-10,Debit,Investment,UPI,5879.42,47869.76
TXN1022661,CUST102823,2024-05-10,Debit,ATM Withdrawal,UPI,22883.68,284508.18
TXN1006009,CUST100746,2024-05-10,Debit,Travel,Credit Card,2543.21,60434.1
TXN1015603,CUST101934,2024-05-10,Debit,Utilities,Debit Card,11150.31,22812.23
TXN1025335,CUST103158,2024-05-10,Debit,Travel,UPI,14503.15,96870.07
TXN1008300,CUST101030,2024-05-10,Credit,Transfer In,UPI,11718.23,113450.1
TXN1009285,CUST101154,2024-05-10,Debit,Shopping,Debit Card,4782.34,9099.23
TXN1005652,CUST100698,2024-05-10,Debit,Shopping,ATM,6922.53,40632.85
TXN1024962,CUST103108,2024-05-10,Debit,Dining,Net Banking,26197.2,105074.25
TXN1017597,CUST102182,2024-05-10,Debit,Investment,Debit Card,4123.69,15366.11
TXN1026740,CUST103335,2024-05-10,Credit,Transfer In,Debit Card,7405.28,15480.1
TXN1017584,CUST102181,2024-05-10,Debit,Shopping,UPI,2814.06,5511.02
TXN1010089,CUST101254,2024-05-10,Credit,Transfer In,Net Banking,12957.64,66129.66
TXN1034864,CUST104348,2024-05-10,Debit,Shopping,Debit Card,12608.73,10360.78
TXN1022537,CUST102807,2024-05-10,Debit,Utilities,UPI,593.53,24681.13
TXN1025747,CUST103208,2024-05-10,Debit,Dining,UPI,8272.29,131666.98
TXN1001769,CUST100229,2024-05-10,Debit,Utilities,UPI,6657.49,115365.08
TXN1016167,CUST102004,2024-05-10,Credit,Refund,Branch,14399.52,60761.38
TXN1005042,CUST100625,2024-05-10,Debit,EMI,ATM,875.68,97750.05
TXN1004342,CUST100538,2024-05-10,Debit,Shopping,UPI,8041.52,40586.55
TXN1029697,CUST103706,2024-05-10,Credit,Salary,Credit Card,62204.51,222317.75
TXN1014810,CUST101839,2024-05-10,Debit,EMI,Net Banking,12769.93,69408.81
TXN1032045,CUST103999,2024-05-10,Debit,Insurance,Net Banking,6679.89,39649.57
TXN1035911,CUST104478,2024-05-10,Debit,Transfer Out,UPI,9040.84,145886.8
TXN1009962,CUST101239,2024-05-10,Debit,EMI,Credit Card,5060.75,136368.88
TXN1037379,CUST104668,2024-05-10,Credit,Transfer In,UPI,16844.47,112944.68
TXN1018685,CUST102318,2024-05-10,Debit,Transfer Out,UPI,1398.25,95114.32
TXN1034455,CUST104295,2024-05-10,Debit,Dining,Credit Card,17900.83,63066.77
TXN1004562,CUST100565,2024-05-10,Debit,EMI,UPI,21282.75,85682.47
TXN1001439,CUST100187,2024-05-10,Debit,Shopping,Debit Card,3049.14,123584.78
TXN1014710,CUST101826,2024-05-10,Debit,ATM Withdrawal,UPI,1377.62,81608.03
TXN1008079,CUST101004,2024-05-10,Debit,Travel,Debit Card,10326.13,82608.54
TXN1027804,CUST103470,2024-05-10,Debit,Shopping,Net Banking,8721.85,77092.05
TXN1015910,CUST101973,2024-05-10,Debit,Utilities,ATM,3296.61,115912.47
TXN1024138,CUST103006,2024-05-10,Debit,Dining,UPI,1974.32,128338.26
TXN1004294,CUST100532,2024-05-10,Debit,Travel,UPI,2276.81,15013.34
TXN1024151,CUST103008,2024-05-10,Credit,Salary,ATM,65765.62,123753.7
TXN1024209,CUST103014,2024-05-10,Debit,Dining,UPI,18453.85,95773.6
TXN1010700,CUST101335,2024-05-10,Debit,Travel,UPI,3158.14,37918.52
TXN1014736,CUST101829,2024-05-10,Debit,EMI,UPI,12164.63,67775.63
TXN1034775,CUST104335,2024-05-10,Credit,Salary,Branch,17167.97,53469.0
TXN1014754,CUST101832,2024-05-10,Debit,Utilities,Debit Card,4578.6,30008.43
TXN1012322,CUST101533,2024-05-10,Debit,EMI,Debit Card,2630.73,177505.09
TXN1007960,CUST100989,2024-05-10,Debit,EMI,UPI,6558.74,16833.3
TXN1009372,CUST101163,2024-05-10,Debit,ATM Withdrawal,UPI,2390.61,32392.96
TXN1007951,CUST100988,2024-05-10,Debit,EMI,Debit Card,3488.08,16987.74
TXN1005521,CUST100681,2024-05-10,Debit,Shopping,Net Banking,14773.26,82824.77
TXN1001396,CUST100182,2024-05-10,Debit,ATM Withdrawal,Net Banking,37504.87,298794.13
TXN1019047,CUST102364,2024-05-10,Debit,EMI,UPI,5742.98,47569.39
TXN1034409,CUST104290,2024-05-10,Debit,Utilities,ATM,2853.75,9997.11
TXN1006669,CUST100825,2024-05-10,Debit,Travel,UPI,4541.86,33563.05
TXN1016923,CUST102098,2024-05-10,Debit,EMI,Net Banking,10191.64,55898.93
TXN1006663,CUST100825,2024-05-10,Debit,Shopping,UPI,375.87,34013.72
TXN1021623,CUST102689,2024-05-10,Debit,Dining,UPI,37964.54,287648.91
TXN1016165,CUST102004,2024-05-10,Credit,Salary,UPI,29563.06,90266.94
TXN1022336,CUST102780,2024-05-10,Debit,ATM Withdrawal,Debit Card,9545.71,72384.91
TXN1034511,CUST104302,2024-05-10,Debit,Shopping,UPI,1904.04,24682.53
TXN1038734,CUST104830,2024-05-10,Debit,Travel,UPI,1491.97,119458.59
TXN1014317,CUST101778,2024-05-10,Debit,Shopping,Net Banking,60298.54,552150.03
TXN1016472,CUST102043,2024-05-10,Debit,Investment,UPI,12059.8,79252.89
TXN1017208,CUST102133,2024-05-10,Debit,EMI,UPI,1965.49,37699.75
TXN1006495,CUST100804,2024-05-10,Debit,Investment,Debit Card,8637.33,117777.24
TXN1016096,CUST101996,2024-05-10,Credit,Salary,Debit Card,27570.79,81199.37
TXN1018953,CUST102352,2024-05-10,Debit,Shopping,UPI,9414.31,20204.73
TXN1009821,CUST101223,2024-05-10,Credit,Transfer In,Net Banking,17671.05,108886.05
TXN1012185,CUST101516,2024-05-10,Debit,Utilities,UPI,12543.49,140681.59
TXN1018934,CUST102349,2024-05-10,Credit,Salary,Credit Card,65853.56,207049.68
TXN1034496,CUST104300,2024-05-10,Debit,EMI,ATM,4284.86,29476.66
TXN1039279,CUST104900,2024-05-10,Debit,Shopping,Branch,502.91,34082.53
TXN1021799,CUST102712,2024-05-10,Debit,Shopping,UPI,6574.77,172081.42
TXN1016492,CUST102045,2024-05-10,Credit,Transfer In,ATM,11472.86,125487.4
TXN1037322,CUST104661,2024-05-10,Debit,EMI,UPI,30229.45,96791.17
TXN1006021,CUST100748,2024-05-10,Credit,Refund,Debit Card,10944.52,77017.14
TXN1002678,CUST100335,2024-05-10,Credit,Refund,UPI,9060.47,120205.37
TXN1019324,CUST102400,2024-05-10,Debit,EMI,UPI,33126.4,137219.79
TXN1039185,CUST104886,2024-05-10,Credit,Salary,Credit Card,13844.57,45226.32
TXN1004734,CUST100584,2024-05-10,Debit,ATM Withdrawal,ATM,10961.75,63158.41
TXN1026183,CUST103263,2024-05-10,Debit,EMI,Net Banking,10787.36,23098.38
TXN1007463,CUST100924,2024-05-10,Debit,ATM Withdrawal,UPI,2708.38,24653.15
TXN1026852,CUST103349,2024-05-10,Debit,Travel,UPI,3756.6,7143.24
TXN1037849,CUST104723,2024-05-10,Debit,Shopping,UPI,1349.27,104982.68
TXN1019527,CUST102426,2024-05-10,Debit,Shopping,UPI,8974.61,79435.62
TXN1013246,CUST101644,2024-05-10,Debit,Shopping,Credit Card,529.88,32449.04
TXN1013227,CUST101642,2024-05-10,Debit,Transfer Out,UPI,10381.07,23124.16
TXN1020791,CUST102581,2024-05-10,Debit,ATM Withdrawal,Net Banking,832.39,66428.63
TXN1016681,CUST102069,2024-05-10,Debit,Shopping,Debit Card,8010.52,9231.23
TXN1023714,CUST102954,2024-05-10,Credit,Salary,ATM,37946.68,127614.61
TXN1024831,CUST103092,2024-05-10,Debit,Transfer Out,UPI,3678.5,118408.65
TXN1025787,CUST103213,2024-05-10,Debit,ATM Withdrawal,UPI,4828.5,146382.08
TXN1032902,CUST104107,2024-05-10,Debit,ATM Withdrawal,UPI,20747.46,55762.56
TXN1034920,CUST104356,2024-05-10,Debit,EMI,Net Banking,1646.73,18163.78
TXN1037263,CUST104654,2024-05-10,Debit,Transfer Out,Debit Card,3423.29,86029.39
TXN1035398,CUST104417,2024-05-10,Debit,Shopping,UPI,1880.28,25770.79
TXN1011045,CUST101376,2024-05-10,Debit,Dining,ATM,822.83,9675.54
TXN1020884,CUST102592,2024-05-10,Debit,Shopping,Debit Card,29117.61,25365.48
TXN1023739,CUST102956,2024-05-10,Credit,Transfer In,Net Banking,8337.91,116741.95
TXN1036459,CUST104546,2024-05-10,Credit,Salary,UPI,103443.45,199804.31
TXN1013175,CUST101636,2024-05-10,Debit,Dining,Debit Card,3284.67,54663.02
TXN1015060,CUST101869,2024-05-10,Debit,Shopping,UPI,4444.83,81887.18
TXN1023000,CUST102866,2024-05-10,Debit,Investment,UPI,3267.24,17567.43
TXN1035333,CUST104407,2024-05-10,Debit,Shopping,UPI,3065.76,15023.18
TXN1034271,CUST104274,2024-05-10,Debit,Dining,Debit Card,11100.69,23261.53
TXN1024698,CUST103076,2024-05-10,Credit,Salary,UPI,118215.5,366322.71
TXN1033125,CUST104132,2024-05-10,Debit,EMI,UPI,4526.66,117218.85
TXN1001262,CUST100165,2024-05-10,Credit,Salary,ATM,29214.94,97343.6
TXN1040053,CUST104998,2024-05-10,Debit,ATM Withdrawal,Debit Card,2443.75,5736.44
TXN1007365,CUST100911,2024-05-10,Debit,Dining,UPI,10614.21,237438.99
TXN1033925,CUST104230,2024-05-10,Credit,Transfer In,Net Banking,26028.38,59917.93
TXN1020537,CUST102550,2024-05-10,Debit,Shopping,UPI,3388.25,91370.84
TXN1024721,CUST103079,2024-05-10,Debit,Utilities,UPI,3417.2,30373.21
TXN1024725,CUST103080,2024-05-10,Debit,Investment,UPI,5261.37,36561.8
TXN1018324,CUST102273,2024-05-10,Credit,Transfer In,UPI,1020.32,35715.62
TXN1023672,CUST102948,2024-05-10,Credit,Refund,UPI,4581.41,12196.18
TXN1037225,CUST104649,2024-05-10,Debit,Insurance,ATM,2976.71,23516.12
TXN1023680,CUST102949,2024-05-10,Debit,Transfer Out,Debit Card,16284.34,270.74
TXN1032384,CUST104041,2024-05-10,Credit,Salary,Credit Card,26280.07,74646.1
TXN1023054,CUST102874,2024-05-10,Debit,Travel,Net Banking,15611.97,104023.26
TXN1033646,CUST104195,2024-05-10,Debit,Dining,Debit Card,7001.97,19656.42
TXN1028702,CUST103578,2024-05-10,Debit,Shopping,UPI,10095.26,63791.73
TXN1006943,CUST100860,2024-05-10,Credit,Salary,UPI,64170.96,96332.93
TXN1014103,CUST101752,2024-05-10,Debit,Utilities,Credit Card,1637.43,164145.1
TXN1038228,CUST104770,2024-05-10,Debit,Travel,Debit Card,3118.18,44111.33
TXN1007530,CUST100934,2024-05-10,Debit,Utilities,Credit Card,2803.14,56104.53
TXN1007488,CUST100928,2024-05-10,Debit,ATM Withdrawal,UPI,2595.32,20978.25
TXN1019394,CUST102410,2024-05-10,Debit,Shopping,Net Banking,8036.66,5048.23
TXN1002683,CUST100335,2024-05-10,Debit,Utilities,UPI,16908.42,53771.96
TXN1022805,CUST102841,2024-05-10,Debit,ATM Withdrawal,Credit Card,1104.32,19691.56
TXN1031007,CUST103866,2024-05-10,Debit,Insurance,Debit Card,10922.27,55431.08
TXN1037125,CUST104636,2024-05-10,Debit,Dining,UPI,5420.72,21937.09
TXN1006869,CUST100849,2024-05-10,Debit,Utilities,UPI,35558.81,355969.47
TXN1000791,CUST100101,2024-05-10,Debit,Utilities,Credit Card,11102.55,256542.38
TXN1002696,CUST100338,2024-05-10,Debit,EMI,Net Banking,700.96,47867.96
TXN1024866,CUST103097,2024-05-10,Debit,Utilities,ATM,16597.42,49989.09
TXN1039809,CUST104968,2024-05-10,Credit,Transfer In,Net Banking,25504.25,79559.7
TXN1020910,CUST102595,2024-05-10,Debit,Transfer Out,UPI,5133.8,89741.26
TXN1033529,CUST104180,2024-05-10,Debit,Shopping,Net Banking,3453.96,7823.6
TXN1028535,CUST103558,2024-05-10,Debit,Shopping,UPI,7198.52,118269.46
TXN1022833,CUST102844,2024-05-10,Credit,Transfer In,Branch,14263.91,75208.03
TXN1019341,CUST102402,2024-05-10,Credit,Salary,Net Banking,22210.41,78387.59
TXN1005018,CUST100622,2024-05-10,Debit,Utilities,Branch,9174.68,99540.3
TXN1025562,CUST103185,2024-05-10,Credit,Salary,UPI,13939.8,24052.9
TXN1039154,CUST104882,2024-05-10,Credit,Salary,Debit Card,19346.19,61519.71
TXN1001707,CUST100220,2024-05-11,Credit,Salary,Net Banking,21072.35,42855.83
TXN1001175,CUST100154,2024-05-11,Debit,Investment,Credit Card,10544.44,39446.79
TXN1039246,CUST104895,2024-05-11,Debit,Shopping,ATM,11244.15,50189.08
TXN1038907,CUST104851,2024-05-11,Debit,EMI,UPI,29856.66,202241.17
TXN1026609,CUST103318,2024-05-11,Debit,Shopping,Net Banking,7996.98,63279.54
TXN1019816,CUST102462,2024-05-11,Debit,Insurance,UPI,5438.12,13368.29
TXN1019690,CUST102445,2024-05-11,Debit,Shopping,UPI,6862.9,69747.66
TXN1036792,CUST104588,2024-05-11,Credit,Salary,UPI,74559.29,145597.05
TXN1014343,CUST101781,2024-05-11,Debit,ATM Withdrawal,UPI,3639.59,136325.28
TXN1038875,CUST104847,2024-05-11,Debit,Shopping,ATM,15251.27,121235.41
TXN1003185,CUST100397,2024-05-11,Debit,EMI,Debit Card,1575.85,36634.55
TXN1019706,CUST102448,2024-05-11,Debit,Dining,Debit Card,665.9,84466.17
TXN1037721,CUST104707,2024-05-11,Debit,Shopping,ATM,12091.56,32438.09
TXN1013978,CUST101737,2024-05-11,Debit,EMI,UPI,25056.46,119346.27
TXN1003099,CUST100387,2024-05-11,Debit,Utilities,Debit Card,4807.97,26614.9
TXN1039742,CUST104959,2024-05-11,Debit,Shopping,Net Banking,2369.49,26628.25
